Year,Month,Section,Amount
2020,4,wiltshire,3860
2020,5,avon-and-somerset,12335
2020,5,bedfordshire,5291
2020,5,btp,1505
2020,5,cambridgeshire,6066
2020,5,cheshire,9803
2020,5,city-of-london,207
2020,5,cleveland,9763
2020,5,cumbria,4271
2020,5,derbyshire,14096
2020,5,devon-and-cornwall,11354
2020,5,dorset,6574
2020,5,durham,6881
2020,5,dyfed-powys,4998
2020,5,essex,17794
2020,5,gloucestershire,6812
2020,5,gwent,7664
2020,5,hampshire,14259
2020,5,hertfordshire,8415
2020,5,humberside,7969
2020,5,kent,19989
2020,5,lancashire,19865
2020,5,leicestershire,7720
2020,5,lincolnshire,6605
2020,5,merseyside,14811
2020,5,metropolitan,113666
2020,5,norfolk,6948
2020,5,north-wales,5507
2020,5,north-yorkshire,6990
2020,5,northamptonshire,8462
2020,5,northern-ireland,15399
2020,5,northumbria,19344
2020,5,nottinghamshire,12662
2020,5,south-wales,15261
2020,5,south-yorkshire,14421
2020,5,staffordshire,7027
2020,5,suffolk,4607
2020,5,surrey,9172
2020,5,sussex,14521
2020,5,thames-valley,13878
2020,5,warwickshire,5354
2020,5,west-mercia,13015
2020,5,west-midlands,26210
2020,5,west-yorkshire,24102
2020,5,wiltshire,4181
2020,6,avon-and-somerset,13651
2020,6,bedfordshire,5498
2020,6,btp,2014
2020,6,cambridgeshire,6752
2020,6,cheshire,9151
2020,6,city-of-london,288
2020,6,cleveland,8036
2020,6,cumbria,3793
2020,6,derbyshire,10971
2020,6,devon-and-cornwall,11012
2020,6,dorset,6852
2020,6,durham,6870
2020,6,dyfed-powys,4287
2020,6,essex,18118
2020,6,gloucestershire,5561
2020,6,gwent,5943
2020,6,hampshire,16348
2020,6,hertfordshire,8955
2020,6,humberside,8543
2020,6,kent,17935
2020,6,lancashire,24441
2020,6,leicestershire,8220
2020,6,lincolnshire,6268
2020,6,merseyside,14684
2020,6,metropolitan,99789
2020,6,norfolk,6698
2020,6,north-wales,6035
2020,6,north-yorkshire,6182
2020,6,northamptonshire,7327
2020,6,northern-ireland,14085
2020,6,northumbria,17118
2020,6,nottinghamshire,11837
2020,6,south-wales,13161
2020,6,south-yorkshire,13547
2020,6,staffordshire,8705
2020,6,suffolk,5441
2020,6,surrey,8592
2020,6,sussex,14140
2020,6,thames-valley,15124
2020,6,warwickshire,5045
2020,6,west-mercia,11742
2020,6,west-midlands,25566
2020,6,west-yorkshire,26104
2020,6,wiltshire,4458
2020,7,avon-and-somerset,14913
2020,7,bedfordshire,5670
2020,7,btp,2712
2020,7,cambridgeshire,7346
2020,7,cheshire,9285
2020,7,city-of-london,424
2020,7,cleveland,8089
2020,7,cumbria,3952
2020,7,derbyshire,10605
2020,7,devon-and-cornwall,12360
2020,7,dorset,7115
2020,7,durham,7624
2020,7,dyfed-powys,4179
2020,7,essex,18988
2020,7,gloucestershire,5396
2020,7,gwent,5769
2020,7,hampshire,18071
2020,7,hertfordshire,9990
2020,7,humberside,9827
2020,7,kent,20084
2020,7,lancashire,17815
2020,7,leicestershire,8406
2020,7,lincolnshire,7005
2020,7,merseyside,14980
2020,7,metropolitan,103181
2020,7,norfolk,7272
2020,7,north-wales,6946
2020,7,north-yorkshire,6130
2020,7,northamptonshire,7577
2020,7,northern-ireland,15296
2020,7,northumbria,14055
2020,7,nottinghamshire,12506
2020,7,south-wales,12857
2020,7,south-yorkshire,15094
2020,7,staffordshire,8619
2020,7,suffolk,5928
2020,7,surrey,9223
2020,7,sussex,14869
2020,7,thames-valley,17293
2020,7,warwickshire,5084
2020,7,west-mercia,7031
2020,7,west-midlands,27750
2020,7,west-yorkshire,28559
2020,7,wiltshire,5159
2020,8,avon-and-somerset,14759
2020,8,bedfordshire,5723
2020,8,btp,3151
2020,8,cambridgeshire,7270
2020,8,cheshire,8975
2020,8,city-of-london,453
2020,8,cleveland,8317
2020,8,cumbria,3851
2020,8,derbyshire,9660
2020,8,devon-and-cornwall,12381
2020,8,dorset,6968
2020,8,durham,7436
2020,8,dyfed-powys,4741
2020,8,essex,19524
2020,8,gloucestershire,4846
2020,8,gwent,5363
2020,8,hampshire,17599
2020,8,hertfordshire,9571
2020,8,humberside,9689
2020,8,kent,20487
2020,8,lancashire,19895
2020,8,leicestershire,8742
2020,8,lincolnshire,6753
2020,8,merseyside,15579
2020,8,metropolitan,104337
2020,8,norfolk,7593
2020,8,north-wales,6964
2020,8,north-yorkshire,6282
2020,8,northamptonshire,7647
2020,8,northern-ireland,14789
2020,8,northumbria,17819
2020,8,nottinghamshire,11768
2020,8,south-wales,12587
2020,8,south-yorkshire,14934
2020,8,staffordshire,8066
2020,8,suffolk,5961
2020,8,surrey,8717
2020,8,sussex,15256
2020,8,thames-valley,16890
2020,8,warwickshire,4622
2020,8,west-mercia,6920
2020,8,west-midlands,28451
2020,8,west-yorkshire,28790
2020,8,wiltshire,5078
2020,9,avon-and-somerset,13261
2020,9,bedfordshire,5485
2020,9,btp,3410
2020,9,cambridgeshire,6780
2020,9,cheshire,8096
2020,9,city-of-london,496
2020,9,cleveland,8039
2020,9,cumbria,3505
2020,9,derbyshire,9264
2020,9,devon-and-cornwall,11348
2020,9,dorset,6116
2020,9,durham,6685
2020,9,dyfed-powys,3880
2020,9,essex,17551
2020,9,gloucestershire,4794
2020,9,gwent,5408
2020,9,hampshire,15930
2020,9,hertfordshire,8862
2020,9,humberside,8903
2020,9,kent,17356
2020,9,lancashire,19662
2020,9,leicestershire,8542
2020,9,lincolnshire,6407
2020,9,merseyside,14885
2020,9,metropolitan,99091
2020,9,norfolk,6434
2020,9,north-wales,6490
2020,9,north-yorkshire,6156
2020,9,northamptonshire,7078
2020,9,northern-ireland,14276
2020,9,northumbria,17325
2020,9,nottinghamshire,11926
2020,9,south-wales,12173
2020,9,south-yorkshire,14334
2020,9,staffordshire,8143
2020,9,suffolk,5230
2020,9,surrey,7849
2020,9,sussex,13702
2020,9,thames-valley,15271
2020,9,warwickshire,4602
2020,9,west-mercia,6787
2020,9,west-midlands,28175
2020,9,west-yorkshire,26422
2020,9,wiltshire,4728
2020,10,avon-and-somerset,12475
2020,10,bedfordshire,5380
2020,10,btp,3649
2020,10,cambridgeshire,6669
2020,10,cheshire,8823
2020,10,city-of-london,490
2020,10,cleveland,9004
2020,10,cumbria,3812
2020,10,derbyshire,9504
2020,10,devon-and-cornwall,10903
2020,10,dorset,6118
2020,10,durham,6889
2020,10,dyfed-powys,3572
2020,10,essex,17216
2020,10,gloucestershire,4511
2020,10,gwent,5243
2020,10,hampshire,14626
2020,10,hertfordshire,8851
2020,10,humberside,8743
2020,10,kent,19107
2020,10,lancashire,18457
2020,10,leicestershire,8112
2020,10,lincolnshire,6305
2020,10,merseyside,16252
2020,10,metropolitan,98974
2020,10,norfolk,6527
2020,10,north-wales,5838
2020,10,north-yorkshire,6139
2020,10,northamptonshire,7021
2020,10,northern-ireland,14984
2020,10,northumbria,18028
2020,10,nottinghamshire,11671
2020,10,south-wales,12820
2020,10,south-yorkshire,14551
2020,10,staffordshire,8117
2020,10,suffolk,5084
2020,10,surrey,7967
2020,10,sussex,13010
2020,10,thames-valley,15628
2020,10,warwickshire,4454
2020,10,west-mercia,6723
2020,10,west-midlands,29910
2020,10,west-yorkshire,26901
2020,10,wiltshire,4497
2020,11,avon-and-somerset,11465
2020,11,bedfordshire,5065
2020,11,btp,3049
2020,11,cambridgeshire,6207
2020,11,cheshire,8748
2020,11,city-of-london,440
2020,11,cleveland,8038
2020,11,cumbria,3227
2020,11,derbyshire,9641
2020,11,devon-and-cornwall,9786
2020,11,dorset,5509
2020,11,durham,5969
2020,11,dyfed-powys,3435
2020,11,essex,17818
2020,11,gloucestershire,4427
2020,11,gwent,4968
2020,11,hampshire,13519
2020,11,hertfordshire,8317
2020,11,humberside,7779
2020,11,kent,16840
2020,11,lancashire,14585
2020,11,leicestershire,7879
2020,11,lincolnshire,5610
2020,11,merseyside,14621
2020,11,metropolitan,96507
2020,11,norfolk,5988
2020,11,north-wales,5600
2020,11,north-yorkshire,5943
2020,11,northamptonshire,7166
2020,11,northern-ireland,12602
2020,11,northumbria,17061
2020,11,nottinghamshire,10422
2020,11,south-wales,12282
2020,11,south-yorkshire,13508
2020,11,staffordshire,7133
2020,11,suffolk,4723
2020,11,surrey,7739
2020,11,sussex,12770
2020,11,thames-valley,15445
2020,11,warwickshire,3979
2020,11,west-mercia,5979
2020,11,west-midlands,30608
2020,11,west-yorkshire,24882
2020,11,wiltshire,3854
2020,12,avon-and-somerset,10978
2020,12,bedfordshire,4727
2020,12,btp,2804
2020,12,cambridgeshire,5658
2020,12,cheshire,8613
2020,12,city-of-london,368
2020,12,cleveland,7239
2020,12,cumbria,3127
2020,12,derbyshire,8868
2020,12,devon-and-cornwall,9575
2020,12,dorset,5577
2020,12,durham,5443
2020,12,dyfed-powys,2910
2020,12,essex,15867
2020,12,gloucestershire,4366
2020,12,gwent,4379
2020,12,hampshire,12412
2020,12,hertfordshire,7308
2020,12,humberside,7160
2020,12,kent,15291
2020,12,lancashire,15756
2020,12,leicestershire,7048
2020,12,lincolnshire,5206
2020,12,merseyside,13511
2020,12,metropolitan,87546
2020,12,norfolk,5706
2020,12,north-wales,4979
2020,12,north-yorkshire,5814
2020,12,northamptonshire,6618
2020,12,northern-ireland,12024
2020,12,northumbria,14658
2020,12,nottinghamshire,9221
2020,12,south-wales,10787
2020,12,south-yorkshire,12651
2020,12,staffordshire,5938
2020,12,suffolk,4680
2020,12,surrey,7183
2020,12,sussex,12244
2020,12,thames-valley,14126
2020,12,warwickshire,3700
2020,12,west-mercia,5586
2020,12,west-midlands,29950
2020,12,west-yorkshire,22645
2020,12,wiltshire,4012
2021,1,avon-and-somerset,9921
2021,1,bedfordshire,4472
2021,1,btp,2062
2021,1,cambridgeshire,5099
2021,1,cheshire,8251
2021,1,city-of-london,213
2021,1,cleveland,6676
2021,1,cumbria,3024
2021,1,derbyshire,9599
2021,1,devon-and-cornwall,8664
2021,1,dorset,5298
2021,1,durham,5206
2021,1,dyfed-powys,3068
2021,1,essex,15980
2021,1,gloucestershire,5009
2021,1,gwent,5507
2021,1,hampshire,12033
2021,1,hertfordshire,6846
2021,1,humberside,6625
2021,1,kent,16197
2021,1,lancashire,16851
2021,1,leicestershire,6768
2021,1,lincolnshire,5277
2021,1,merseyside,13053
2021,1,metropolitan,84522
2021,1,norfolk,5081
2021,1,north-wales,4647
2021,1,north-yorkshire,5921
2021,1,northamptonshire,6295
2021,1,northern-ireland,11665
2021,1,northumbria,14994
2021,1,nottinghamshire,9581
2021,1,south-wales,12586
2021,1,south-yorkshire,12054
2021,1,staffordshire,6604
2021,1,suffolk,3865
2021,1,surrey,6912
2021,1,sussex,12737
2021,1,thames-valley,12939
2021,1,warwickshire,3592
2021,1,west-mercia,5210
2021,1,west-midlands,29117
2021,1,west-yorkshire,22088
2021,1,wiltshire,3643
2021,2,avon-and-somerset,9513
2021,2,bedfordshire,4519
2021,2,btp,2054
2021,2,cambridgeshire,5011
2021,2,cheshire,8034
2021,2,city-of-london,219
2021,2,cleveland,6255
2021,2,cumbria,2922
2021,2,derbyshire,9181
2021,2,devon-and-cornwall,8316
2021,2,dorset,4789
2021,2,durham,5359
2021,2,dyfed-powys,2468
2021,2,essex,15705
2021,2,gloucestershire,4570
2021,2,gwent,5011
2021,2,hampshire,12272
2021,2,hertfordshire,6771
2021,2,humberside,6541
2021,2,kent,16280
2021,2,lancashire,15923
2021,2,leicestershire,6495
2021,2,lincolnshire,5422
2021,2,merseyside,13059
2021,2,metropolitan,79653
2021,2,norfolk,4991
2021,2,north-wales,4558
2021,2,north-yorkshire,5306
2021,2,northamptonshire,5843
2021,2,northern-ireland,11808
2021,2,northumbria,14476
2021,2,nottinghamshire,9561
2021,2,south-wales,11862
2021,2,south-yorkshire,11712
2021,2,staffordshire,6232
2021,2,suffolk,3783
2021,2,surrey,6670
2021,2,sussex,11992
2021,2,thames-valley,12776
2021,2,warwickshire,3333
2021,2,west-mercia,5004
2021,2,west-midlands,27575
2021,2,west-yorkshire,21761
2021,2,wiltshire,3592
2021,3,avon-and-somerset,12289
2021,3,bedfordshire,5180
2021,3,btp,2769
2021,3,cambridgeshire,6070
2021,3,cheshire,9464
2021,3,city-of-london,308
2021,3,cleveland,7543
2021,3,cumbria,3423
2021,3,derbyshire,10838
2021,3,devon-and-cornwall,10402
2021,3,dorset,5893
2021,3,durham,6591
2021,3,dyfed-powys,3567
2021,3,essex,17960
2021,3,gloucestershire,5334
2021,3,gwent,5589
2021,3,hampshire,15577
2021,3,hertfordshire,8189
2021,3,humberside,8131
2021,3,kent,17674
2021,3,lancashire,18939
2021,3,leicestershire,8095
2021,3,lincolnshire,6162
2021,3,merseyside,15657
2021,3,metropolitan,90825
2021,3,norfolk,5893
2021,3,north-wales,5972
2021,3,north-yorkshire,6533
2021,3,northamptonshire,7072
2021,3,northern-ireland,14638
2021,3,northumbria,18151
2021,3,nottinghamshire,11688
2021,3,south-wales,13698
2021,3,south-yorkshire,14250
2021,3,staffordshire,8107
2021,3,suffolk,4553
2021,3,surrey,8109
2021,3,sussex,14146
2021,3,thames-valley,16323
2021,3,warwickshire,4056
2021,3,west-mercia,6509
2021,3,west-midlands,32115
2021,3,west-yorkshire,26019
2021,3,wiltshire,4486
2021,4,avon-and-somerset,12301
2021,4,bedfordshire,5046
2021,4,btp,2881
2021,4,cambridgeshire,6235
2021,4,cheshire,9503
2021,4,city-of-london,329
2021,4,cleveland,7741
2021,4,cumbria,3823
2021,4,derbyshire,10528
2021,4,devon-and-cornwall,10791
2021,4,dorset,6000
2021,4,durham,6784
2021,4,dyfed-powys,3588
2021,4,essex,17063
2021,4,gloucestershire,5140
2021,4,gwent,5387
2021,4,hampshire,16123
2021,4,hertfordshire,8283
2021,4,humberside,8189
2021,4,kent,17985
2021,4,lancashire,18646
2021,4,leicestershire,8185
2021,4,lincolnshire,6072
2021,4,merseyside,14994
2021,4,metropolitan,86355
2021,4,norfolk,6272
2021,4,north-wales,6229
2021,4,north-yorkshire,6145
2021,4,northamptonshire,6349
2021,4,northern-ireland,14360
2021,4,northumbria,17241
2021,4,nottinghamshire,11166
2021,4,south-wales,11956
2021,4,south-yorkshire,13850
2021,4,staffordshire,8031
2021,4,suffolk,4788
2021,4,surrey,7904
2021,4,sussex,13590
2021,4,thames-valley,16227
2021,4,warwickshire,4274
2021,4,west-mercia,6811
2021,4,west-yorkshire,26035
2021,4,wiltshire,4514
2021,5,avon-and-somerset,13147
2021,5,bedfordshire,5379
2021,5,btp,3080
2021,5,cambridgeshire,6930
2021,5,cheshire,8426
2021,5,city-of-london,379
2021,5,cleveland,8038
2021,5,cumbria,3759
2021,5,derbyshire,10669
2021,5,devon-and-cornwall,10891
2021,5,dorset,6206
2021,5,durham,6849
2021,5,dyfed-powys,4323
2021,5,essex,18081
2021,5,gloucestershire,4974
2021,5,gwent,5014
2021,5,hampshire,16937
2021,5,hertfordshire,8815
2021,5,humberside,8645
2021,5,kent,18125
2021,5,lancashire,16689
2021,5,leicestershire,8370
2021,5,lincolnshire,6119
2021,5,merseyside,15516
2021,5,metropolitan,91257
2021,5,norfolk,6921
2021,5,north-wales,6470
2021,5,north-yorkshire,6017
2021,5,northamptonshire,6685
2021,5,northern-ireland,14519
2021,5,northumbria,16828
2021,5,nottinghamshire,11563
2021,5,south-wales,11883
2021,5,south-yorkshire,13994
2021,5,staffordshire,7741
2021,5,suffolk,5189
2021,5,surrey,8011
2021,5,sussex,13431
2021,5,thames-valley,17130
2021,5,warwickshire,4315
2021,5,west-mercia,7033
2021,5,west-yorkshire,26788
2021,5,wiltshire,4839
2021,6,avon-and-somerset,13737
2021,6,bedfordshire,5780
2021,6,btp,3314
2021,6,cambridgeshire,7097
2021,6,cheshire,8882
2021,6,city-of-london,520
2021,6,cleveland,8610
2021,6,cumbria,3562
2021,6,derbyshire,11084
2021,6,devon-and-cornwall,11482
2021,6,dorset,6397
2021,6,durham,6956
2021,6,dyfed-powys,3890
2021,6,essex,18094
2021,6,gloucestershire,5123
2021,6,gwent,5184
2021,6,hampshire,17619
2021,6,hertfordshire,8978
2021,6,humberside,8966
2021,6,kent,17307
2021,6,lancashire,16889
2021,6,leicestershire,9239
2021,6,lincolnshire,6398
2021,6,merseyside,16378
2021,6,metropolitan,94443
2021,6,norfolk,7304
2021,6,north-wales,6462
2021,6,north-yorkshire,6403
2021,6,northamptonshire,6886
2021,6,northern-ireland,15014
2021,6,northumbria,17110
2021,6,nottinghamshire,12511
2021,6,south-wales,11787
2021,6,south-yorkshire,14177
2021,6,staffordshire,8605
2021,6,suffolk,5202
2021,6,surrey,8296
2021,6,sussex,14367
2021,6,thames-valley,18123
2021,6,warwickshire,4647
2021,6,west-mercia,7068
2021,6,west-yorkshire,28339
2021,6,wiltshire,5044
2021,7,avon-and-somerset,14266
2021,7,bedfordshire,5777
2021,7,btp,3779
2021,7,cambridgeshire,7426
2021,7,cheshire,8268
2021,7,city-of-london,615
2021,7,cleveland,8469
2021,7,cumbria,3837
2021,7,derbyshire,11282
2021,7,devon-and-cornwall,11677
2021,7,dorset,6518
2021,7,durham,6752
2021,7,dyfed-powys,4638
2021,7,essex,18247
2021,7,gloucestershire,5293
2021,7,gwent,5195
2021,7,hampshire,17466
2021,7,hertfordshire,9366
2021,7,humberside,8813
2021,7,kent,19697
2021,7,lancashire,17018
2021,7,leicestershire,8656
2021,7,lincolnshire,6322
2021,7,merseyside,17091
2021,7,metropolitan,93642
2021,7,norfolk,6679
2021,7,north-wales,6397
2021,7,north-yorkshire,6561
2021,7,northamptonshire,6964
2021,7,northern-ireland,15462
2021,7,northumbria,15228
2021,7,nottinghamshire,12197
2021,7,south-wales,11647
2021,7,south-yorkshire,15165
2021,7,staffordshire,8182
2021,7,suffolk,5283
2021,7,surrey,8045
2021,7,sussex,13997
2021,7,thames-valley,18943
2021,7,warwickshire,4685
2021,7,west-mercia,7628
2021,7,west-yorkshire,28935
2021,7,wiltshire,5004
2021,8,avon-and-somerset,13830
2021,8,bedfordshire,5393
2021,8,btp,3664
2021,8,cambridgeshire,6763
2021,8,cheshire,7294
2021,8,city-of-london,574
2021,8,cleveland,8425
2021,8,cumbria,3669
2021,8,derbyshire,10298
2021,8,devon-and-cornwall,11311
2021,8,dorset,5973
2021,8,durham,6611
2021,8,dyfed-powys,3473
2021,8,essex,16624
2021,8,gloucestershire,4929
2021,8,gwent,4711
2021,8,hampshire,16890
2021,8,hertfordshire,8546
2021,8,humberside,8504
2021,8,kent,18098
2021,8,lancashire,15785
2021,8,leicestershire,8409
2021,8,lincolnshire,6126
2021,8,merseyside,15568
2021,8,metropolitan,87629
2021,8,norfolk,6486
2021,8,north-wales,6501
2021,8,north-yorkshire,6182
2021,8,northamptonshire,6421
2021,8,northern-ireland,13645
2021,8,northumbria,15811
2021,8,nottinghamshire,11205
2021,8,south-wales,11422
2021,8,south-yorkshire,14008
2021,8,staffordshire,7210
2021,8,suffolk,5048
2021,8,surrey,7168
2021,8,sussex,13340
2021,8,thames-valley,17318
2021,8,warwickshire,4299
2021,8,west-mercia,7194
2021,8,west-yorkshire,27466
2021,8,wiltshire,4650
2021,9,avon-and-somerset,13595
2021,9,bedfordshire,5144
2021,9,btp,3995
2021,9,cambridgeshire,6935
2021,9,cheshire,7513
2021,9,city-of-london,734
2021,9,cleveland,8405
2021,9,cumbria,3793
2021,9,derbyshire,9788
2021,9,devon-and-cornwall,10339
2021,9,dorset,5826
2021,9,durham,6621
2021,9,dyfed-powys,3733
2021,9,essex,16482
2021,9,gloucestershire,4902
2021,9,gwent,4716
2021,9,hampshire,16744
2021,9,hertfordshire,8653
2021,9,humberside,8485
2021,9,kent,17269
2021,9,lancashire,15179
2021,9,leicestershire,8513
2021,9,lincolnshire,5919
2021,9,merseyside,15901
2021,9,metropolitan,88916
2021,9,norfolk,6698
2021,9,north-wales,6501
2021,9,north-yorkshire,5858
2021,9,northamptonshire,6357
2021,9,northern-ireland,13545
2021,9,northumbria,11099
2021,9,nottinghamshire,11191
2021,9,south-wales,11400
2021,9,south-yorkshire,14062
2021,9,staffordshire,8391
2021,9,suffolk,5248
2021,9,surrey,7158
2021,9,sussex,13266
2021,9,thames-valley,17503
2021,9,warwickshire,4402
2021,9,west-mercia,7387
2021,9,west-yorkshire,27309
2021,9,wiltshire,4807
2021,10,avon-and-somerset,13411
2021,10,bedfordshire,5184
2021,10,btp,3846
2021,10,cambridgeshire,6897
2021,10,cheshire,8852
2021,10,city-of-london,717
2021,10,cleveland,8463
2021,10,cumbria,3738
2021,10,derbyshire,9820
2021,10,devon-and-cornwall,10223
2021,10,dorset,5584
2021,10,durham,6704
2021,10,dyfed-powys,3492
2021,10,essex,16148
2021,10,gloucestershire,4811
2021,10,gwent,4744
2021,10,hampshire,17014
2021,10,hertfordshire,8358
2021,10,humberside,8906
2021,10,kent,17545
2021,10,lancashire,16501
2021,10,leicestershire,8995
2021,10,lincolnshire,5998
2021,10,merseyside,16600
2021,10,metropolitan,91874
2021,10,norfolk,6958
2021,10,north-wales,6502
2021,10,north-yorkshire,5886
2021,10,northamptonshire,6560
2021,10,northern-ireland,14256
2021,10,northumbria,12312
2021,10,nottinghamshire,9627
2021,10,south-wales,11392
2021,10,south-yorkshire,14900
2021,10,staffordshire,8307
2021,10,suffolk,5149
2021,10,surrey,7547
2021,10,sussex,13058
2021,10,thames-valley,17442
2021,10,warwickshire,4494
2021,10,west-mercia,7713
2021,10,west-yorkshire,28761
2021,10,wiltshire,4637
